loss,F1,val_loss,val_F1,lr
1.6248896420001984,0.18723558936631896,1.0001807510852814,0.42267436350418097,0.001
0.8511741049587727,0.4522747154895182,0.729638759046793,0.4871775074968987,0.001
0.6436081156134605,0.5530705618788394,0.56573136895895,0.6020316600477906,0.001
0.49869338423013687,0.6445286821103329,0.44148276560008526,0.7095754611756544,0.001
0.3819103352725506,0.735639316283504,0.3280008235014975,0.7725363128566642,0.001
0.2930485578253865,0.7798646315361353,0.2566698717419058,0.7948188791249385,0.001
0.22924784757196903,0.804387955077416,0.21054888213984668,0.8140713712936549,0.001
0.1898331707343459,0.8237460466533558,0.17544078221544623,0.8287547898474495,0.001
0.17437911173328757,0.8221141002802728,0.166507683461532,0.8306301365001356,0.001
0.15025104954838753,0.8358060043356293,0.14388847188092768,0.8393763926414635,0.001
0.13701845239847898,0.8401188897267808,0.13486362202093005,0.8413570498967732,0.001
0.12790300324559212,0.8428870729838387,0.12633232749067247,0.8458144018435498,0.001
0.12019937625154853,0.8511963834382187,0.11929126887116581,0.8482079637519875,0.001
0.11394642246887088,0.8609242039733217,0.11379102256614715,0.8922325947983872,0.001
0.111064447555691,0.9106864478282956,0.10943546204362065,0.9215487969573212,0.001
0.10632994631305337,0.9279197593999368,0.10530783631838858,0.9327600044924561,0.001
0.10145915346220136,0.933423128612619,0.10098936164285988,0.9349675587600629,0.001
0.10098253143951297,0.9331645097310688,0.09958610951434821,0.9352642070115568,0.001
0.09959585405886173,0.932988172027187,0.10142037307377905,0.9333906641041623,0.001
0.09586010593920946,0.9349830636863825,0.09624004503712058,0.9355364554028491,0.001
0.09353918861597776,0.9356049173561103,0.09588829823769629,0.9361524014832373,0.001
0.0920699443668127,0.936313984275235,0.09375650656875223,0.9362615911636865,0.001
0.09137543197721243,0.9364446555841283,0.09262597461929545,0.936714994901768,0.001
0.09003457962535322,0.9366116252975657,0.09404471464222297,0.9353996710507129,0.001
0.09068355802446604,0.9361522728807224,0.09251125948503613,0.9346937699343182,0.001
0.08921515149995685,0.9364615217315272,0.09038795524975285,0.9367306396769738,0.001
0.0881150090135634,0.9373184311319348,0.09001912293024361,0.9367009383831157,0.0002
0.08769092406146228,0.9373207103793237,0.08984158642124385,0.9370323054737887,0.0002
0.08666725317016244,0.9374911840788775,0.08966332016279921,0.9370988159669811,0.0002
0.0875514023937285,0.9375277355916477,0.08945592620875686,0.9372746444587615,0.0002
0.0872626998461783,0.9375673755002719,0.08941208722535521,0.937279244669104,0.0002
0.08771666837856174,0.9375778500574214,0.08931413444224745,0.9373297677153981,0.0002
0.08718513557687402,0.9375758430706622,0.08920016989577562,0.9374402968373247,0.0002
0.08702063700184226,0.937560414499263,0.08914307469967753,0.9372279406330241,0.0002
0.08652428491041064,0.9375717950981296,0.08904576097847894,0.9373028539601903,0.0002
0.0864091208204627,0.9376187837326931,0.0889715026714839,0.9372698159291866,0.0002
0.086745296837762,0.9376428286807719,0.08886298869038001,0.9373847169141218,4e-05
