loss,F1,val_loss,val_F1,lr
2.2076591895176816,0.037472207349655826,2.134826183319092,0.077234513145713,0.001
1.6425233712563148,0.14593019440378668,1.56464883685112,0.2180384749398656,0.001
1.1518078171289885,0.30785823980941146,1.1753519922494888,0.37426158648259,0.001
0.8843895288614126,0.42634197642687344,0.9703170694410801,0.45621359361136454,0.001
0.7458654687954829,0.4672456340887102,0.8509999662637711,0.4856101659487077,0.001
0.6545806022790762,0.5114338767661598,0.7679370418190956,0.5380106581111902,0.001
0.5901961532922891,0.5719496692227789,0.7027179151773453,0.6014398287320262,0.001
0.5212991352264698,0.6156326251379833,0.6378469131886959,0.6297406372198657,0.001
0.4622027255021609,0.6455358789062505,0.5834775436669588,0.6532126366948963,0.001
0.4006470602292281,0.674009061279467,0.5117393797263503,0.6945792042934177,0.001
0.3305266327582873,0.716037449153657,0.43862518761307,0.7374819952907512,0.001
0.2841549962759018,0.7394515377284666,0.38771969312801957,0.7656843858264586,0.001
0.24437744915485382,0.7635815927899945,0.3591660247184336,0.7755403156191459,0.001
0.20883496564168197,0.7928310557067196,0.30777383549138904,0.8074048317625824,0.001
0.18809233892422456,0.8154939920573162,0.2765410328283906,0.8213014107986173,0.001
0.171730718933619,0.8260141472438778,0.253162897657603,0.827363760423193,0.001
0.1618041883294399,0.8287969924362527,0.2480913382023573,0.8287229972297812,0.001
0.15730362958632982,0.8314302665878818,0.22736233822070062,0.8337044316573178,0.001
0.14699648435299212,0.8354905424211473,0.21454709791578352,0.8368940832558622,0.001
0.13594791751641494,0.8395212384289895,0.20296836202032864,0.8406538593701878,0.001
0.13272177943816552,0.8424473404021245,0.19245311873964965,0.8438720324948907,0.001
0.12488981737540318,0.8601389531061284,0.1837524708826095,0.8757051950531476,0.001
0.1203276257102306,0.8922575965613112,0.1760545743163675,0.8958996779949235,0.001
0.11862773964038262,0.9097517764441458,0.1703959945589304,0.9107842855418137,0.001
1.6023611380503728,0.9154218302417604,1.629573106765747,0.9116995777313535,0.001
1.5981027713188758,0.9133705838398167,1.6240243017673492,0.9075237773051817,0.001
1.5939396161299486,0.9108352733905559,1.620210975408554,0.9076010213260761,0.001
1.5935437862689679,0.9118244728164382,1.6173069775104523,0.9084839952931031,0.001
1.5914054008630605,0.9136963368864837,1.614932894706726,0.9113218273686147,0.001
1.5895377580936139,0.9173772627162503,1.6130328178405762,0.915528780584188,0.001
1.5883816205538237,0.9203840859399659,1.6113605201244354,0.9198719786699705,0.001
1.5879685511955848,0.9239728244833657,1.6099734008312225,0.9232994089614418,0.001
1.586023523257329,0.9268461028385747,1.6087162792682648,0.9266942623619123,0.001
1.5849827711398785,0.9294585872589263,1.6075887382030487,0.9294019000072147,0.001
1.5848952440115123,0.9314577152015692,1.6065561473369598,0.9305454076280172,0.001
1.585134038558373,0.9331279921318071,1.6056458353996277,0.9329278007903233,0.001
1.5840691419748159,0.9342854458026042,1.6047709286212921,0.933677631243247,0.001
1.5833187653468206,0.9351621073780404,1.6040147840976715,0.9345036375894044,0.001
1.5825398976986225,0.9358113415158654,1.6033374667167664,0.9348003758574397,0.001
1.5820165138978224,0.9361715586361946,1.6026043593883514,0.9355000917725955,0.001
1.581139399455144,0.936615194899997,1.6020963191986084,0.9356557884352497,0.001
1.5817717772263746,0.9367709549030713,1.6015053391456604,0.9359705432322616,0.001
1.5808372497558594,0.9370312612969696,1.6009930074214935,0.9361091465355216,0.001
1.5812240563906157,0.9371530014315751,1.6005443632602692,0.9361258414593604,0.001
1.5803476572036743,0.937221899381771,1.6001564264297485,0.9363150871344373,0.001
1.5805858006844153,0.937254496167472,1.5998651385307312,0.9360275140285931,0.001
1.5797937649946947,0.937283898198137,1.5994545817375183,0.936294531673537,0.001
1.5806862024160533,0.9372051929641149,1.5991183519363403,0.9362934804220011,0.001
1.5799585030629084,0.9371396626572516,1.5990066826343536,0.9363592921792011,0.0002
1.5791396727928748,0.9371376714836555,1.5987222790718079,0.9363968222855047,0.0002
1.5796428276942327,0.9372651344293405,1.5987557768821716,0.9361572003588833,0.0002
1.5792497121370757,0.937367082831119,1.5985953509807587,0.9363707141565322,0.0002
1.5794295714451716,0.9374298185564611,1.598528891801834,0.9363826960106766,4e-05
1.5786996162854707,0.93742608847748,1.5985251665115356,0.9363941967837742,4e-05
1.578964380117563,0.9374442798085639,1.598515123128891,0.9364005956403609,4e-05
1.5788184862870436,0.9374416402568566,1.598507285118103,0.9363759085174109,4e-05
1.5796944453166082,0.9374390077369078,1.5984940826892853,0.936391517098583,8.000000000000001e-06
1.5791491636863122,0.9374473602265435,1.5984915494918823,0.9363884738224876,8.000000000000001e-06
1.5789439494793231,0.9374397098844416,1.5984891951084137,0.936391277989848,8.000000000000001e-06
1.5794042990757868,0.937447164031773,1.5984853208065033,0.9363843409724736,8.000000000000001e-06
1.5790946850409875,0.9374440028151462,1.598483920097351,0.9363816050439667,1.6000000000000004e-06
1.5790115686563344,0.9374451130103498,1.598483383655548,0.9363934619784803,1.6000000000000004e-06
1.5788256846941435,0.9374485149925836,1.5984828472137451,0.9363934619784803,1.6000000000000004e-06
1.5792501339545617,0.9374476817689811,1.5984824895858765,0.9363950135201897,1.6000000000000004e-06
1.580204358467689,0.9374463586464433,1.5984819531440735,0.9363950135201897,3.200000000000001e-07
1.579887215907757,0.937447396052574,1.598481923341751,0.9363950135201897,3.200000000000001e-07
1.5787979822892408,0.9374465062535986,1.5984817445278168,0.9363950135201897,3.200000000000001e-07
1.5795843051030085,0.9374465062535986,1.5984815955162048,0.9363950135201897,3.200000000000001e-07
1.5795196019686186,0.9374460637570915,1.5984815657138824,0.9363950135201897,6.400000000000003e-08
1.5793959360856276,0.9374441805406417,1.5984815657138824,0.9363950135201897,6.400000000000003e-08
1.578736635354849,0.937444372542996,1.5984815061092377,0.9363950135201897,6.400000000000003e-08
1.5786151885986328,0.937444372542996,1.5984815657138824,0.9363950135201897,6.400000000000003e-08
1.5793822820370014,0.937444372542996,1.5984815061092377,0.9363950135201897,1.2800000000000007e-08
1.5790021694623506,0.937444372542996,1.5984815061092377,0.9363950135201897,1.2800000000000007e-08
1.5791344000742986,0.937444372542996,1.5984815061092377,0.9363950135201897,1.2800000000000007e-08
1.5793813100227942,0.937444372542996,1.5984815061092377,0.9363950135201897,1.2800000000000007e-08
1.57909422654372,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5795983993090117,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5783115533682017,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5788221175854023,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.579174014238211,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5793490776648889,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.579369673362145,0.937444372542996,1.5984815657138824,0.9363950135201897,2.5600000000000015e-09
1.5789223634279692,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5786351148898785,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5786074491647573,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5795204364336455,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5788477109028742,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5794754303418672,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
1.5791800113824697,0.937444372542996,1.5984815061092377,0.9363950135201897,2.5600000000000015e-09
